ra,rc,T,px,py
300.0,300,0.968167582,630.0,1091.1920087683927
300.0,325,0.965350793,630.0,1091.1920087683927
300.0,350,0.963908417,630.0,1091.1920087683927
300.0,375,0.964509885,630.0,1091.1920087683927
325.0,300,0.961304073,682.5,1182.1246761657587
325.0,325,0.95891937,682.5,1182.1246761657587
325.0,350,0.958176367,682.5,1182.1246761657587
325.0,375,0.959387454,682.5,1182.1246761657587
350.0,300,0.931355447,735.0,1273.0573435631247
350.0,325,0.932854366,735.0,1273.0573435631247
350.0,350,0.937368762,735.0,1273.0573435631247
350.0,375,0.944495083,735.0,1273.0573435631247
