ra,rc,T,px,py
150.0,600,0.984955942,315.0,545.5960043841964
150.0,650,0.996745418,315.0,545.5960043841964
150.0,700,0.999438173,315.0,545.5960043841964
150.0,750,0.991620149,315.0,545.5960043841964
150.0,800,0.984968034,315.0,545.5960043841964
175.0,600,0.987946982,367.5,636.5286717815624
175.0,650,0.998746059,367.5,636.5286717815624
175.0,700,0.996017217,367.5,636.5286717815624
175.0,750,0.986555849,367.5,636.5286717815624
175.0,800,0.984632255,367.5,636.5286717815624
200.0,600,0.990120706,420.0,727.4613391789284
200.0,650,0.998153297,420.0,727.4613391789284
200.0,700,0.992839977,420.0,727.4613391789284
200.0,750,0.98624142,420.0,727.4613391789284
