ra,rc,T,px,py
300.0,300,0.87953,630.0,1091.1920087683927
300.0,325,0.87397,630.0,1091.1920087683927
300.0,350,0.8339864,630.0,1091.1920087683927
300.0,375,0.89828419,630.0,1091.1920087683927
300.0,400,0.908222182,630.0,1091.1920087683927
300.0,425,0.918331544,630.0,1091.1920087683927
300.0,450,0.922708227,630.0,1091.1920087683927
300.0,475,0.939544572,630.0,1091.1920087683927
300.0,500,0.950562229,630.0,1091.1920087683927
300.0,525,0.962197177,630.0,1091.1920087683927
300.0,550,0.972263577,630.0,1091.1920087683927
300.0,575,0.967367438,630.0,1091.1920087683927
300.0,600,0.963433921,630.0,1091.1920087683927
325.0,300,0.873969213,682.5,1182.1246761657587
325.0,325,0.885091327,682.5,1182.1246761657587
325.0,350,0.896594955,682.5,1182.1246761657587
325.0,375,0.908519329,682.5,1182.1246761657587
325.0,400,0.920647339,682.5,1182.1246761657587
325.0,425,0.932717011,682.5,1182.1246761657587
325.0,450,0.944617184,682.5,1182.1246761657587
325.0,475,0.95589996,682.5,1182.1246761657587
325.0,500,0.966157135,682.5,1182.1246761657587
325.0,525,0.972829447,682.5,1182.1246761657587
325.0,550,0.976582167,682.5,1182.1246761657587
325.0,575,0.979115914,682.5,1182.1246761657587
325.0,600,0.980827602,682.5,1182.1246761657587
350.0,300,0.879529702,735.0,1273.0573435631247
350.0,325,0.891500405,735.0,1273.0573435631247
350.0,350,0.903999609,735.0,1273.0573435631247
350.0,375,0.916834894,735.0,1273.0573435631247
350.0,400,0.929874068,735.0,1273.0573435631247
350.0,425,0.94257656,735.0,1273.0573435631247
350.0,450,0.954700717,735.0,1273.0573435631247
350.0,475,0.96592028,735.0,1273.0573435631247
350.0,500,0.974410045,735.0,1273.0573435631247
350.0,525,0.978877908,735.0,1273.0573435631247
350.0,550,0.981649865,735.0,1273.0573435631247
350.0,575,0.983463677,735.0,1273.0573435631247
350.0,600,0.984659386,735.0,1273.0573435631247
375.0,300,0.885633177,787.5,1363.9900109604907
375.0,325,0.898518654,787.5,1363.9900109604907
375.0,350,0.911911517,787.5,1363.9900109604907
375.0,375,0.92541483,787.5,1363.9900109604907
375.0,400,0.93876872,787.5,1363.9900109604907
375.0,425,0.951619018,787.5,1363.9900109604907
375.0,450,0.963650423,787.5,1363.9900109604907
375.0,475,0.973602635,787.5,1363.9900109604907
375.0,500,0.978955921,787.5,1363.9900109604907
375.0,525,0.982105934,787.5,1363.9900109604907
375.0,550,0.984063444,787.5,1363.9900109604907
375.0,575,0.985307503,787.5,1363.9900109604907
375.0,600,0.986127829,787.5,1363.9900109604907
400.0,300,0.892898603,840.0,1454.9226783578567
400.0,325,0.90677866,840.0,1454.9226783578567
400.0,350,0.920806024,840.0,1454.9226783578567
400.0,375,0.934748308,840.0,1454.9226783578567
400.0,400,0.948170887,840.0,1454.9226783578567
400.0,425,0.960910428,840.0,1454.9226783578567
400.0,450,0.971955322,840.0,1454.9226783578567
400.0,475,0.978156345,840.0,1454.9226783578567
400.0,500,0.981645242,840.0,1454.9226783578567
400.0,525,0.983810631,840.0,1454.9226783578567
400.0,550,0.985113846,840.0,1454.9226783578567
400.0,575,0.985904355,840.0,1454.9226783578567
400.0,600,0.986359378,840.0,1454.9226783578567
425.0,300,0.901390591,892.5,1545.855345755223
425.0,325,0.916708099,892.5,1545.855345755223
425.0,350,0.931261903,892.5,1545.855345755223
425.0,375,0.945299401,892.5,1545.855345755223
425.0,400,0.958601878,892.5,1545.855345755223
425.0,425,0.970357849,892.5,1545.855345755223
425.0,450,0.977117062,892.5,1545.855345755223
425.0,475,0.980894013,892.5,1545.855345755223
425.0,500,0.983163679,892.5,1545.855345755223
425.0,525,0.98448653,892.5,1545.855345755223
425.0,550,0.985190143,892.5,1545.855345755223
425.0,575,0.985457301,892.5,1545.855345755223
425.0,600,0.985316741,892.5,1545.855345755223
450.0,300,0.912997381,945.0,1636.788013152589
450.0,325,0.928692782,945.0,1636.788013152589
450.0,350,0.943392559,945.0,1636.788013152589
450.0,375,0.957235992,945.0,1636.788013152589
450.0,400,0.9692876,945.0,1636.788013152589
450.0,425,0.976285314,945.0,1636.788013152589
450.0,450,0.980237684,945.0,1636.788013152589
450.0,475,0.982602709,945.0,1636.788013152589
450.0,500,0.983877327,945.0,1636.788013152589
450.0,525,0.984398028,945.0,1636.788013152589
450.0,550,0.984167766,945.0,1636.788013152589
450.0,575,0.983062551,945.0,1636.788013152589
450.0,600,0.976701357,945.0,1636.788013152589
475.0,300,0.926984442,997.5,1727.720680549955
475.0,325,0.942683059,997.5,1727.720680549955
475.0,350,0.957102467,997.5,1727.720680549955
475.0,375,0.968982516,997.5,1727.720680549955
475.0,400,0.975862127,997.5,1727.720680549955
475.0,425,0.979856194,997.5,1727.720680549955
475.0,450,0.982282814,997.5,1727.720680549955
475.0,475,0.983487775,997.5,1727.720680549955
475.0,500,0.983809127,997.5,1727.720680549955
475.0,525,0.983081858,997.5,1727.720680549955
475.0,550,0.976640625,997.5,1727.720680549955
475.0,575,0.974707564,997.5,1727.720680549955
475.0,600,0.973039959,997.5,1727.720680549955
500.0,300,0.943225484,1050.0,1818.653347947321
500.0,325,0.958270558,1050.0,1818.653347947321
500.0,350,0.96926743,1050.0,1818.653347947321
500.0,375,0.97574273,1050.0,1818.653347947321
500.0,400,0.979794858,1050.0,1818.653347947321
500.0,425,0.982234701,1050.0,1818.653347947321
500.0,450,0.983523158,1050.0,1818.653347947321
500.0,475,0.983764378,1050.0,1818.653347947321
500.0,500,0.982797473,1050.0,1818.653347947321
500.0,525,0.97597637,1050.0,1818.653347947321
500.0,550,0.974010443,1050.0,1818.653347947321
500.0,575,0.972221417,1050.0,1818.653347947321
500.0,600,0.970384729,1050.0,1818.653347947321
525.0,300,0.961976702,1102.5,1909.5860153446872
525.0,325,0.969591884,1102.5,1909.5860153446872
525.0,350,0.975838362,1102.5,1909.5860153446872
525.0,375,0.979907004,1102.5,1909.5860153446872
525.0,400,0.982437252,1102.5,1909.5860153446872
525.0,425,0.983829386,1102.5,1909.5860153446872
525.0,450,0.984234786,1102.5,1909.5860153446872
525.0,475,0.98348465,1102.5,1909.5860153446872
525.0,500,0.976558892,1102.5,1909.5860153446872
525.0,525,0.974234812,1102.5,1909.5860153446872
525.0,550,0.97220603,1102.5,1909.5860153446872
525.0,575,0.970084777,1102.5,1909.5860153446872
525.0,600,0.96793223,1102.5,1909.5860153446872
550.0,300,0.969529969,1155.0,2000.5186827420532
550.0,325,0.975784344,1155.0,2000.5186827420532
550.0,350,0.979985575,1155.0,2000.5186827420532
550.0,375,0.982660586,1155.0,2000.5186827420532
550.0,400,0.984180648,1155.0,2000.5186827420532
550.0,425,0.984810592,1155.0,2000.5186827420532
