% ra (nm),rc (nm),"Total transmittance (1), Global Variable Probe 2"
150,600,0.984955942
150,650,0.996745418
150,700,0.999438173
150,750,0.991620149
150,800,0.984968034
175,600,0.987946982
175,650,0.998746059
175,700,0.996017217
175,750,0.986555849
175,800,0.984632255
200,600,0.990120706
200,650,0.998153297
200,700,0.992839977
200,750,0.98624142
